accident_date,發生日期,發生年度,發生月份,發生時間,事故類別名稱,處理單位名稱警局層,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,速限-第1當事者,道路型態大類別名稱,道路型態子類別名稱,事故位置大類別名稱,事故位置子類別名稱,路面狀況-路面鋪裝名稱,路面狀況-路面狀態名稱,路面狀況-路面缺陷名稱,道路障礙-障礙物名稱,道路障礙-視距品質名稱,道路障礙-視距名稱,號誌-號誌種類名稱,號誌-號誌動作名稱,車道劃分設施-分向設施大類別名稱,車道劃分設施-分向設施子類別名稱,車道劃分設施-分道設施-快車道或一般車道間名稱,車道劃分設施-分道設施-快慢車道間名稱,車道劃分設施-分道設施-路面邊線名稱,事故類型及型態大類別名稱,事故類型及型態子類別名稱,肇因研判大類別名稱-主要,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者區分-類別-子類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,保護裝備名稱,行動電話或電腦或其他相類功能裝置名稱,當事者行動狀態大類別名稱,當事者行動狀態子類別名稱,車輛撞擊部位大類別名稱-最初,車輛撞擊部位子類別名稱-最初,車輛撞擊部位大類別名稱-其他,車輛撞擊部位子類別名稱-其他,肇因研判大類別名稱-個別,肇因研判子類別名稱-個別,肇事逃逸類別名稱-是否肇逃,經度,緯度
20230101,20230101,2023,1,140800,A1,雲林縣警察局,雲林縣崙背鄉五魁村雲11鄉道路燈桿225403號處,晴,日間自然光線,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,汽(機)車本身,撞路樹、電桿,駕駛人,逆向行駛,死亡1;受傷0,1,機車,普通重型,男,44,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,NA,NA,駕駛人,逆向行駛,否,120.322165,23.774017
20230211,20230211,2023,2,010322,A1,雲林縣警察局,雲林縣斗六市雲林路二段與府文路口,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,中央分向島,寛式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車與車,側撞,駕駛人,變換車道或方向不當,死亡1;受傷0,1,機車,普通重型,女,19,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向左變換車道,機車,左側車身,NA,NA,駕駛人,變換車道或方向不當,否,120.526719,23.699849
20230211,20230211,2023,2,010322,A1,雲林縣警察局,雲林縣斗六市雲林路二段與府文路口,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,中央分向島,寛式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車與車,側撞,駕駛人,變換車道或方向不當,死亡1;受傷0,2,小客車,自用,男,20,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,左前車頭(身),NA,NA,駕駛人,未注意車前狀態,否,120.526719,23.699849
20230211,20230211,2023,2,010322,A1,雲林縣警察局,雲林縣斗六市雲林路二段與府文路口,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,中央分向島,寛式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車與車,側撞,駕駛人,變換車道或方向不當,死亡1;受傷0,3,小客車,自用,男,42,不明,不明,車的狀態,靜止(引擎熄火),汽車,左前車頭(身),NA,NA,無(車輛駕駛人因素),尚未發現肇事因素,否,120.526719,23.699849
20230211,20230211,2023,2,065700,A1,新北市政府警察局,新北市中和區新北市中和區秀朗橋(機車道往新店),晴,日間自然光線,市區道路,40,單路部分,直路,路段,機車專用道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),未繪設車道線,寛式快慢車道分隔島(50公分以上),無,汽(機)車本身,撞交通島,駕駛人,未注意車前狀態,死亡1;受傷1,1,機車,普通重型,男,60,不明,不明,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未注意車前狀態,否,121.515477,25.017918
20230211,20230211,2023,2,065700,A1,新北市政府警察局,新北市中和區新北市中和區秀朗橋(機車道往新店),晴,日間自然光線,市區道路,40,單路部分,直路,路段,機車專用道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),未繪設車道線,寛式快慢車道分隔島(50公分以上),無,汽(機)車本身,撞交通島,駕駛人,未注意車前狀態,死亡1;受傷1,2,NA,NA,無或物(動物、堆置物),0,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.515477,25.017918
20230211,20230211,2023,2,065700,A1,新北市政府警察局,新北市中和區新北市中和區秀朗橋(機車道往新店),晴,日間自然光線,市區道路,40,單路部分,直路,路段,機車專用道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),未繪設車道線,寛式快慢車道分隔島(50公分以上),無,汽(機)車本身,撞交通島,駕駛人,未注意車前狀態,死亡1;受傷1,3,人,乘客,男,57,不明,不明,人的狀態,不明,其他,非汽(機)車,其他,非汽(機)車,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.515477,25.017918
20230211,20230211,2023,2,110001,A1,臺南市政府警察局,臺南市左鎮區光和里台20線21.1K處,晴,日間自然光線,市區道路,50,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),快慢車道分隔線,有,汽(機)車本身,撞護欄(樁),其他,不明原因肇事,死亡1;受傷0,1,機車,普通重型,男,64,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,NA,NA,其他,不明原因肇事,否,120.376031,23.075949
20230211,20230211,2023,2,110001,A1,臺南市政府警察局,臺南市左鎮區光和里台20線21.1K處,晴,日間自然光線,市區道路,50,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),快慢車道分隔線,有,汽(機)車本身,撞護欄(樁),其他,不明原因肇事,死亡1;受傷0,2,NA,NA,無或物(動物、堆置物),-1,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.376031,23.075949
20230211,20230211,2023,2,114500,A1,基隆市警察局,基隆市安樂區基隆市安樂區北濱澳底橋,晴,日間自然光線,市區道路,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,不良,彎道,無號誌,無號誌,雙向禁止超車線,附標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,對撞,駕駛人,酒醉(後)駕駛失控,死亡1;受傷5,1,小客車,自用,男,41,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,汽車,前車頭,駕駛人,酒醉(後)駕駛失控,否,121.708205,25.169831
20230211,20230211,2023,2,114500,A1,基隆市警察局,基隆市安樂區基隆市安樂區北濱澳底橋,晴,日間自然光線,市區道路,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,不良,彎道,無號誌,無號誌,雙向禁止超車線,附標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,對撞,駕駛人,酒醉(後)駕駛失控,死亡1;受傷5,2,小客車,自用,男,71,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,汽車,前車頭,無(車輛駕駛人因素),尚未發現肇事因素,否,121.708205,25.169831
20230211,20230211,2023,2,114500,A1,基隆市警察局,基隆市安樂區基隆市安樂區北濱澳底橋,晴,日間自然光線,市區道路,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,不良,彎道,無號誌,無號誌,雙向禁止超車線,附標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,對撞,駕駛人,酒醉(後)駕駛失控,死亡1;受傷5,3,人,乘客,男,74,戴安全帽或繫安全帶(使用幼童安全椅),非駕駛人,人的狀態,其他,其他,非汽(機)車,其他,非汽(機)車,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.708205,25.169831
20230211,20230211,2023,2,114500,A1,基隆市警察局,基隆市安樂區基隆市安樂區北濱澳底橋,晴,日間自然光線,市區道路,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,不良,彎道,無號誌,無號誌,雙向禁止超車線,附標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,對撞,駕駛人,酒醉(後)駕駛失控,死亡1;受傷5,4,人,乘客,女,71,戴安全帽或繫安全帶(使用幼童安全椅),非駕駛人,人的狀態,其他,其他,非汽(機)車,其他,非汽(機)車,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.708205,25.169831
20230211,20230211,2023,2,114500,A1,基隆市警察局,基隆市安樂區基隆市安樂區北濱澳底橋,晴,日間自然光線,市區道路,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,不良,彎道,無號誌,無號誌,雙向禁止超車線,附標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,對撞,駕駛人,酒醉(後)駕駛失控,死亡1;受傷5,5,人,乘客,女,38,戴安全帽或繫安全帶(使用幼童安全椅),非駕駛人,人的狀態,其他,其他,非汽(機)車,其他,非汽(機)車,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.708205,25.169831
20230211,20230211,2023,2,114500,A1,基隆市警察局,基隆市安樂區基隆市安樂區北濱澳底橋,晴,日間自然光線,市區道路,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,不良,彎道,無號誌,無號誌,雙向禁止超車線,附標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,對撞,駕駛人,酒醉(後)駕駛失控,死亡1;受傷5,6,人,乘客,女,5,戴安全帽或繫安全帶(使用幼童安全椅),非駕駛人,人的狀態,其他,其他,非汽(機)車,其他,非汽(機)車,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.708205,25.169831
20230211,20230211,2023,2,181626,A1,屏東縣政府警察局,屏東縣萬丹鄉萬大橋機車道西往東方向電桿編號D151,晴,夜間(或隧道、地下道、涵洞)有照明,其他,40,單路部分,橋樑,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),未繪設車道線,快慢車道分隔線,有,車與車,追撞,駕駛人,未注意車前狀態,死亡1;受傷0,1,機車,普通重型,男,22,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,NA,NA,駕駛人,未注意車前狀態,否,120.447191,22.591934
20230211,20230211,2023,2,181626,A1,屏東縣政府警察局,屏東縣萬丹鄉萬大橋機車道西往東方向電桿編號D151,晴,夜間(或隧道、地下道、涵洞)有照明,其他,40,單路部分,橋樑,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),未繪設車道線,快慢車道分隔線,有,車與車,追撞,駕駛人,未注意車前狀態,死亡1;受傷0,2,小貨車(含客、貨兩用),自用,男,46,不明,未使用,車的狀態,靜止(引擎熄火),汽車,左後車尾(身),NA,NA,其他,拋錨未採安全措施,否,120.447191,22.591934
20230211,20230211,2023,2,184600,A1,彰化縣警察局,彰化縣芬園鄉社口村芬草路2段前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,村里道路,40,單路部分,橋樑,路段,機車優先道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),車道線(無標記),快慢車道分隔線,有,車與車,追撞,其他,其他引起事故之違規或不當行為,死亡1;受傷1,1,小客車,自用,女,35,不明,不明,車的狀態,等待(引擎未熄火),汽車,右側車身,NA,NA,其他,其他引起事故之違規或不當行為,否,120.681737,23.96072
20230211,20230211,2023,2,184600,A1,彰化縣警察局,彰化縣芬園鄉社口村芬草路2段前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,村里道路,40,單路部分,橋樑,路段,機車優先道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),車道線(無標記),快慢車道分隔線,有,車與車,追撞,其他,其他引起事故之違規或不當行為,死亡1;受傷1,2,機車,普通重型,女,75,不明,不明,車的狀態,向前直行中,機車,前車頭,NA,NA,駕駛人,未注意車前狀態,否,120.681737,23.96072
20230211,20230211,2023,2,184600,A1,彰化縣警察局,彰化縣芬園鄉社口村芬草路2段前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,村里道路,40,單路部分,橋樑,路段,機車優先道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),車道線(無標記),快慢車道分隔線,有,車與車,追撞,其他,其他引起事故之違規或不當行為,死亡1;受傷1,3,NA,NA,無或物(動物、堆置物),0,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.681737,23.96072
20230212,20230212,2023,2,063400,A1,南投縣政府警察局,南投縣名間鄉新厝路(名松枝6K5373DD38電桿附近),晴,日間自然光線,村里道路,30,單路部分,直路,其他,其他,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,汽(機)車本身,衝出路外,其他,不明原因肇事,死亡1;受傷0,1,機車,普通重型,男,32,不明,不明,車的狀態,向前直行中,機車,右側車身,機車,左側車身,其他,不明原因肇事,否,120.641856,23.834028
20230212,20230212,2023,2,063400,A1,南投縣政府警察局,南投縣名間鄉新厝路(名松枝6K5373DD38電桿附近),晴,日間自然光線,村里道路,30,單路部分,直路,其他,其他,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,汽(機)車本身,衝出路外,其他,不明原因肇事,死亡1;受傷0,2,NA,NA,無或物(動物、堆置物),-1,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.641856,23.834028
20230212,20230212,2023,2,085800,A1,新北市政府警察局,新北市新店區中興路 / 新北市新店區檳榔路,晴,日間自然光線,市區道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,中央分向島,寛式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,左轉彎未依規定,死亡1;受傷1,1,機車,普通重型,男,88,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,機車,前車頭,機車,前車頭,駕駛人,左轉彎未依規定,否,121.544317,24.98119
20230212,20230212,2023,2,085800,A1,新北市政府警察局,新北市新店區中興路 / 新北市新店區檳榔路,晴,日間自然光線,市區道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,中央分向島,寛式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,左轉彎未依規定,死亡1;受傷1,2,機車,大型重型2(250-550C.C.),男,40,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未注意車前狀態,否,121.544317,24.98119
20230212,20230212,2023,2,110100,A1,臺北市政府警察局,臺北市萬華區萬大路 / 臺北市萬華區萬大路,晴,日間自然光線,市區道路,30,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,中央分向島,寛式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,無,車與車,其他,駕駛人,未注意車前狀態,死亡1;受傷0,1,小客車,自用,男,59,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,汽車,前車頭,駕駛人,未注意車前狀態,否,121.497762,25.020048
20230212,20230212,2023,2,110100,A1,臺北市政府警察局,臺北市萬華區萬大路 / 臺北市萬華區萬大路,晴,日間自然光線,市區道路,30,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,中央分向島,寛式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,無,車與車,其他,駕駛人,未注意車前狀態,死亡1;受傷0,2,大客車,民營公車,男,53,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,等待(引擎未熄火),汽車,左前車頭(身),汽車,左前車頭(身),無(車輛駕駛人因素),尚未發現肇事因素,否,121.497762,25.020048
20230212,20230212,2023,2,110100,A1,臺北市政府警察局,臺北市萬華區萬大路 / 臺北市萬華區萬大路,晴,日間自然光線,市區道路,30,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,中央分向島,寛式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,無,車與車,其他,駕駛人,未注意車前狀態,死亡1;受傷0,3,機車,普通重型,男,72,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,等待(引擎未熄火),機車,後車尾,機車,後車尾,無(車輛駕駛人因素),尚未發現肇事因素,否,121.497762,25.020048
20230212,20230212,2023,2,110100,A1,臺北市政府警察局,臺北市萬華區萬大路 / 臺北市萬華區萬大路,晴,日間自然光線,市區道路,30,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,中央分向島,寛式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,無,車與車,其他,駕駛人,未注意車前狀態,死亡1;受傷0,4,人,行人,男,111,不明,不明,人的狀態,步行,其他,不明,其他,不明,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.497762,25.020048
20230212,20230212,2023,2,194526,A1,南投縣政府警察局,南投縣集集鎮民生路與市前街口,陰,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,人與汽(機)車,穿越道路中,駕駛人,未注意車前狀態,死亡1;受傷0,1,小客車,自用,男,29,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右前車頭(身),NA,NA,駕駛人,未注意車前狀態,否,120.781722,23.826888
